os2_id,path,class_label,ship_type,polarization,label,is_cargo,google_path
os2_01801,data/classification/os2/os2_01801.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01801.tif
os2_01802,data/classification/os2/os2_01802.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01802.tif
os2_01803,data/classification/os2/os2_01803.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01803.tif
os2_01804,data/classification/os2/os2_01804.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01804.tif
os2_01805,data/classification/os2/os2_01805.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01805.tif
os2_01806,data/classification/os2/os2_01806.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01806.tif
os2_01807,data/classification/os2/os2_01807.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01807.tif
os2_01808,data/classification/os2/os2_01808.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01808.tif
os2_01809,data/classification/os2/os2_01809.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01809.tif
os2_01810,data/classification/os2/os2_01810.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01810.tif
os2_01811,data/classification/os2/os2_01811.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01811.tif
os2_01812,data/classification/os2/os2_01812.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01812.tif
os2_01813,data/classification/os2/os2_01813.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01813.tif
os2_01814,data/classification/os2/os2_01814.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01814.tif
os2_01815,data/classification/os2/os2_01815.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01815.tif
os2_01816,data/classification/os2/os2_01816.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01816.tif
os2_01817,data/classification/os2/os2_01817.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01817.tif
os2_01818,data/classification/os2/os2_01818.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01818.tif
os2_01819,data/classification/os2/os2_01819.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01819.tif
os2_01820,data/classification/os2/os2_01820.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01820.tif
os2_01821,data/classification/os2/os2_01821.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01821.tif
os2_01822,data/classification/os2/os2_01822.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01822.tif
os2_01823,data/classification/os2/os2_01823.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01823.tif
os2_01824,data/classification/os2/os2_01824.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01824.tif
os2_01825,data/classification/os2/os2_01825.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01825.tif
os2_01826,data/classification/os2/os2_01826.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01826.tif
os2_01827,data/classification/os2/os2_01827.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01827.tif
os2_01828,data/classification/os2/os2_01828.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01828.tif
os2_01829,data/classification/os2/os2_01829.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01829.tif
os2_01830,data/classification/os2/os2_01830.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01830.tif
os2_01831,data/classification/os2/os2_01831.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01831.tif
os2_01832,data/classification/os2/os2_01832.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01832.tif
os2_01833,data/classification/os2/os2_01833.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01833.tif
os2_01834,data/classification/os2/os2_01834.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01834.tif
os2_01835,data/classification/os2/os2_01835.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01835.tif
os2_01836,data/classification/os2/os2_01836.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01836.tif
os2_01837,data/classification/os2/os2_01837.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01837.tif
os2_01838,data/classification/os2/os2_01838.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01838.tif
os2_01839,data/classification/os2/os2_01839.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01839.tif
os2_01840,data/classification/os2/os2_01840.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01840.tif
os2_01841,data/classification/os2/os2_01841.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01841.tif
os2_01842,data/classification/os2/os2_01842.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01842.tif
os2_01843,data/classification/os2/os2_01843.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01843.tif
os2_01844,data/classification/os2/os2_01844.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01844.tif
os2_01845,data/classification/os2/os2_01845.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01845.tif
os2_01846,data/classification/os2/os2_01846.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01846.tif
os2_01847,data/classification/os2/os2_01847.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01847.tif
os2_01848,data/classification/os2/os2_01848.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01848.tif
os2_01849,data/classification/os2/os2_01849.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01849.tif
os2_01850,data/classification/os2/os2_01850.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01850.tif
os2_01851,data/classification/os2/os2_01851.tif,Cargo,73,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01851.tif
os2_01852,data/classification/os2/os2_01852.tif,Cargo,73,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01852.tif
os2_01853,data/classification/os2/os2_01853.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01853.tif
os2_01854,data/classification/os2/os2_01854.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01854.tif
os2_01855,data/classification/os2/os2_01855.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01855.tif
os2_01856,data/classification/os2/os2_01856.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01856.tif
os2_01857,data/classification/os2/os2_01857.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01857.tif
os2_01858,data/classification/os2/os2_01858.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01858.tif
os2_01859,data/classification/os2/os2_01859.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01859.tif
os2_01860,data/classification/os2/os2_01860.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01860.tif
os2_01861,data/classification/os2/os2_01861.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01861.tif
os2_01862,data/classification/os2/os2_01862.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01862.tif
os2_01863,data/classification/os2/os2_01863.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01863.tif
os2_01864,data/classification/os2/os2_01864.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01864.tif
os2_01865,data/classification/os2/os2_01865.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01865.tif
os2_01866,data/classification/os2/os2_01866.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01866.tif
os2_01867,data/classification/os2/os2_01867.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01867.tif
os2_01868,data/classification/os2/os2_01868.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01868.tif
os2_01869,data/classification/os2/os2_01869.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01869.tif
os2_01870,data/classification/os2/os2_01870.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01870.tif
os2_01871,data/classification/os2/os2_01871.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01871.tif
os2_01872,data/classification/os2/os2_01872.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01872.tif
os2_01873,data/classification/os2/os2_01873.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01873.tif
os2_01874,data/classification/os2/os2_01874.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01874.tif
os2_01875,data/classification/os2/os2_01875.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01875.tif
os2_01876,data/classification/os2/os2_01876.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01876.tif
os2_01877,data/classification/os2/os2_01877.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01877.tif
os2_01878,data/classification/os2/os2_01878.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01878.tif
os2_01879,data/classification/os2/os2_01879.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01879.tif
os2_01880,data/classification/os2/os2_01880.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01880.tif
os2_01881,data/classification/os2/os2_01881.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01881.tif
os2_01882,data/classification/os2/os2_01882.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01882.tif
os2_01883,data/classification/os2/os2_01883.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01883.tif
os2_01884,data/classification/os2/os2_01884.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01884.tif
os2_01885,data/classification/os2/os2_01885.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01885.tif
os2_01886,data/classification/os2/os2_01886.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01886.tif
os2_01887,data/classification/os2/os2_01887.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01887.tif
os2_01888,data/classification/os2/os2_01888.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01888.tif
os2_01889,data/classification/os2/os2_01889.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01889.tif
os2_01890,data/classification/os2/os2_01890.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01890.tif
os2_01891,data/classification/os2/os2_01891.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01891.tif
os2_01892,data/classification/os2/os2_01892.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01892.tif
os2_01893,data/classification/os2/os2_01893.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01893.tif
os2_01894,data/classification/os2/os2_01894.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01894.tif
os2_01895,data/classification/os2/os2_01895.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01895.tif
os2_01896,data/classification/os2/os2_01896.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01896.tif
os2_01897,data/classification/os2/os2_01897.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01897.tif
os2_01898,data/classification/os2/os2_01898.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01898.tif
os2_01899,data/classification/os2/os2_01899.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01899.tif
os2_01900,data/classification/os2/os2_01900.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01900.tif
os2_01901,data/classification/os2/os2_01901.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01901.tif
os2_01902,data/classification/os2/os2_01902.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01902.tif
os2_01903,data/classification/os2/os2_01903.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01903.tif
os2_01904,data/classification/os2/os2_01904.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01904.tif
os2_01905,data/classification/os2/os2_01905.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01905.tif
os2_01906,data/classification/os2/os2_01906.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01906.tif
os2_01907,data/classification/os2/os2_01907.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01907.tif
os2_01908,data/classification/os2/os2_01908.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01908.tif
os2_01909,data/classification/os2/os2_01909.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01909.tif
os2_01910,data/classification/os2/os2_01910.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01910.tif
os2_01911,data/classification/os2/os2_01911.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01911.tif
os2_01912,data/classification/os2/os2_01912.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01912.tif
os2_01913,data/classification/os2/os2_01913.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01913.tif
os2_01914,data/classification/os2/os2_01914.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01914.tif
os2_01915,data/classification/os2/os2_01915.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01915.tif
os2_01916,data/classification/os2/os2_01916.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01916.tif
os2_01917,data/classification/os2/os2_01917.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01917.tif
os2_01918,data/classification/os2/os2_01918.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01918.tif
os2_01919,data/classification/os2/os2_01919.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01919.tif
os2_01920,data/classification/os2/os2_01920.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01920.tif
os2_01921,data/classification/os2/os2_01921.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01921.tif
os2_01922,data/classification/os2/os2_01922.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01922.tif
os2_01923,data/classification/os2/os2_01923.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01923.tif
os2_01924,data/classification/os2/os2_01924.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01924.tif
os2_01925,data/classification/os2/os2_01925.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01925.tif
os2_01926,data/classification/os2/os2_01926.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01926.tif
os2_01927,data/classification/os2/os2_01927.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01927.tif
os2_01928,data/classification/os2/os2_01928.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01928.tif
os2_01929,data/classification/os2/os2_01929.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01929.tif
os2_01930,data/classification/os2/os2_01930.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01930.tif
os2_01931,data/classification/os2/os2_01931.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01931.tif
os2_01932,data/classification/os2/os2_01932.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01932.tif
os2_01933,data/classification/os2/os2_01933.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01933.tif
os2_01934,data/classification/os2/os2_01934.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01934.tif
os2_01935,data/classification/os2/os2_01935.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01935.tif
os2_01936,data/classification/os2/os2_01936.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01936.tif
os2_01937,data/classification/os2/os2_01937.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01937.tif
os2_01938,data/classification/os2/os2_01938.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01938.tif
os2_01939,data/classification/os2/os2_01939.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01939.tif
os2_01940,data/classification/os2/os2_01940.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01940.tif
os2_01941,data/classification/os2/os2_01941.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01941.tif
os2_01942,data/classification/os2/os2_01942.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01942.tif
os2_01943,data/classification/os2/os2_01943.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01943.tif
os2_01944,data/classification/os2/os2_01944.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01944.tif
os2_01945,data/classification/os2/os2_01945.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01945.tif
os2_01946,data/classification/os2/os2_01946.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01946.tif
os2_01947,data/classification/os2/os2_01947.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01947.tif
os2_01948,data/classification/os2/os2_01948.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01948.tif
os2_01949,data/classification/os2/os2_01949.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01949.tif
os2_01950,data/classification/os2/os2_01950.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01950.tif
os2_01951,data/classification/os2/os2_01951.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01951.tif
os2_01952,data/classification/os2/os2_01952.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01952.tif
os2_01953,data/classification/os2/os2_01953.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01953.tif
os2_01954,data/classification/os2/os2_01954.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01954.tif
os2_01955,data/classification/os2/os2_01955.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01955.tif
os2_01956,data/classification/os2/os2_01956.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01956.tif
os2_01957,data/classification/os2/os2_01957.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01957.tif
os2_01958,data/classification/os2/os2_01958.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01958.tif
os2_01959,data/classification/os2/os2_01959.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01959.tif
os2_01960,data/classification/os2/os2_01960.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01960.tif
os2_01961,data/classification/os2/os2_01961.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01961.tif
os2_01962,data/classification/os2/os2_01962.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01962.tif
os2_01963,data/classification/os2/os2_01963.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01963.tif
os2_01964,data/classification/os2/os2_01964.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01964.tif
os2_01965,data/classification/os2/os2_01965.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01965.tif
os2_01966,data/classification/os2/os2_01966.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01966.tif
os2_01967,data/classification/os2/os2_01967.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01967.tif
os2_01968,data/classification/os2/os2_01968.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01968.tif
os2_01969,data/classification/os2/os2_01969.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01969.tif
os2_01970,data/classification/os2/os2_01970.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01970.tif
os2_01971,data/classification/os2/os2_01971.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01971.tif
os2_01972,data/classification/os2/os2_01972.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01972.tif
os2_01973,data/classification/os2/os2_01973.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01973.tif
os2_01974,data/classification/os2/os2_01974.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01974.tif
os2_01975,data/classification/os2/os2_01975.tif,Cargo,74,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01975.tif
os2_01976,data/classification/os2/os2_01976.tif,Cargo,74,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01976.tif
os2_01977,data/classification/os2/os2_01977.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01977.tif
os2_01978,data/classification/os2/os2_01978.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01978.tif
os2_01979,data/classification/os2/os2_01979.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01979.tif
os2_01980,data/classification/os2/os2_01980.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01980.tif
os2_01981,data/classification/os2/os2_01981.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01981.tif
os2_01982,data/classification/os2/os2_01982.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01982.tif
os2_01983,data/classification/os2/os2_01983.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01983.tif
os2_01984,data/classification/os2/os2_01984.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01984.tif
os2_01985,data/classification/os2/os2_01985.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01985.tif
os2_01986,data/classification/os2/os2_01986.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01986.tif
os2_01987,data/classification/os2/os2_01987.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01987.tif
os2_01988,data/classification/os2/os2_01988.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01988.tif
os2_01989,data/classification/os2/os2_01989.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01989.tif
os2_01990,data/classification/os2/os2_01990.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01990.tif
os2_01991,data/classification/os2/os2_01991.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01991.tif
os2_01992,data/classification/os2/os2_01992.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01992.tif
os2_01993,data/classification/os2/os2_01993.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01993.tif
os2_01994,data/classification/os2/os2_01994.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01994.tif
os2_01995,data/classification/os2/os2_01995.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01995.tif
os2_01996,data/classification/os2/os2_01996.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01996.tif
os2_01997,data/classification/os2/os2_01997.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01997.tif
os2_01998,data/classification/os2/os2_01998.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_01998.tif
os2_01999,data/classification/os2/os2_01999.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_01999.tif
os2_02000,data/classification/os2/os2_02000.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_02000.tif
os2_02001,data/classification/os2/os2_02001.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_02001.tif
os2_02002,data/classification/os2/os2_02002.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_02002.tif
os2_02003,data/classification/os2/os2_02003.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_02003.tif
os2_02004,data/classification/os2/os2_02004.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_02004.tif
os2_02005,data/classification/os2/os2_02005.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_02005.tif
os2_02006,data/classification/os2/os2_02006.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_02006.tif
os2_02007,data/classification/os2/os2_02007.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_02007.tif
os2_02008,data/classification/os2/os2_02008.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_02008.tif
os2_02009,data/classification/os2/os2_02009.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_02009.tif
os2_02010,data/classification/os2/os2_02010.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os2/os2_02010.tif
os2_02011,data/classification/os2/os2_02011.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os2/os2_02011.tif
