os1_id,path,class_label,ship_type,polarization,label,is_cargo,google_path
os1_01260,data/classification/os1/os1_01260.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01260.tif
os1_01261,data/classification/os1/os1_01261.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01261.tif
os1_01262,data/classification/os1/os1_01262.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01262.tif
os1_01263,data/classification/os1/os1_01263.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01263.tif
os1_01264,data/classification/os1/os1_01264.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01264.tif
os1_01265,data/classification/os1/os1_01265.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01265.tif
os1_01266,data/classification/os1/os1_01266.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01266.tif
os1_01267,data/classification/os1/os1_01267.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01267.tif
os1_01268,data/classification/os1/os1_01268.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01268.tif
os1_01269,data/classification/os1/os1_01269.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01269.tif
os1_01270,data/classification/os1/os1_01270.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01270.tif
os1_01271,data/classification/os1/os1_01271.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01271.tif
os1_01272,data/classification/os1/os1_01272.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01272.tif
os1_01273,data/classification/os1/os1_01273.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01273.tif
os1_01274,data/classification/os1/os1_01274.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01274.tif
os1_01275,data/classification/os1/os1_01275.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01275.tif
os1_01276,data/classification/os1/os1_01276.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01276.tif
os1_01277,data/classification/os1/os1_01277.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01277.tif
os1_01278,data/classification/os1/os1_01278.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01278.tif
os1_01279,data/classification/os1/os1_01279.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01279.tif
os1_01280,data/classification/os1/os1_01280.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01280.tif
os1_01281,data/classification/os1/os1_01281.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01281.tif
os1_01282,data/classification/os1/os1_01282.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01282.tif
os1_01283,data/classification/os1/os1_01283.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01283.tif
os1_01284,data/classification/os1/os1_01284.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01284.tif
os1_01285,data/classification/os1/os1_01285.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01285.tif
os1_01286,data/classification/os1/os1_01286.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01286.tif
os1_01287,data/classification/os1/os1_01287.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01287.tif
os1_01288,data/classification/os1/os1_01288.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01288.tif
os1_01289,data/classification/os1/os1_01289.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01289.tif
os1_01290,data/classification/os1/os1_01290.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01290.tif
os1_01291,data/classification/os1/os1_01291.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01291.tif
os1_01292,data/classification/os1/os1_01292.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01292.tif
os1_01293,data/classification/os1/os1_01293.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01293.tif
os1_01294,data/classification/os1/os1_01294.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01294.tif
os1_01295,data/classification/os1/os1_01295.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01295.tif
os1_01296,data/classification/os1/os1_01296.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01296.tif
os1_01297,data/classification/os1/os1_01297.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01297.tif
os1_01298,data/classification/os1/os1_01298.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01298.tif
os1_01299,data/classification/os1/os1_01299.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01299.tif
os1_01300,data/classification/os1/os1_01300.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01300.tif
os1_01301,data/classification/os1/os1_01301.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01301.tif
os1_01302,data/classification/os1/os1_01302.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01302.tif
os1_01303,data/classification/os1/os1_01303.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01303.tif
os1_01304,data/classification/os1/os1_01304.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01304.tif
os1_01305,data/classification/os1/os1_01305.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01305.tif
os1_01306,data/classification/os1/os1_01306.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01306.tif
os1_01307,data/classification/os1/os1_01307.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01307.tif
os1_01308,data/classification/os1/os1_01308.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01308.tif
os1_01309,data/classification/os1/os1_01309.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01309.tif
os1_01310,data/classification/os1/os1_01310.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01310.tif
os1_01311,data/classification/os1/os1_01311.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01311.tif
os1_01312,data/classification/os1/os1_01312.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01312.tif
os1_01313,data/classification/os1/os1_01313.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01313.tif
os1_01314,data/classification/os1/os1_01314.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01314.tif
os1_01315,data/classification/os1/os1_01315.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01315.tif
os1_01316,data/classification/os1/os1_01316.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01316.tif
os1_01317,data/classification/os1/os1_01317.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01317.tif
os1_01318,data/classification/os1/os1_01318.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01318.tif
os1_01319,data/classification/os1/os1_01319.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01319.tif
os1_01320,data/classification/os1/os1_01320.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01320.tif
os1_01321,data/classification/os1/os1_01321.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01321.tif
os1_01322,data/classification/os1/os1_01322.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01322.tif
os1_01323,data/classification/os1/os1_01323.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01323.tif
os1_01324,data/classification/os1/os1_01324.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01324.tif
os1_01325,data/classification/os1/os1_01325.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01325.tif
os1_01326,data/classification/os1/os1_01326.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01326.tif
os1_01327,data/classification/os1/os1_01327.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01327.tif
os1_01328,data/classification/os1/os1_01328.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01328.tif
os1_01329,data/classification/os1/os1_01329.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01329.tif
os1_01330,data/classification/os1/os1_01330.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01330.tif
os1_01331,data/classification/os1/os1_01331.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01331.tif
os1_01332,data/classification/os1/os1_01332.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01332.tif
os1_01333,data/classification/os1/os1_01333.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01333.tif
os1_01334,data/classification/os1/os1_01334.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01334.tif
os1_01335,data/classification/os1/os1_01335.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01335.tif
os1_01336,data/classification/os1/os1_01336.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01336.tif
os1_01337,data/classification/os1/os1_01337.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01337.tif
os1_01338,data/classification/os1/os1_01338.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01338.tif
os1_01339,data/classification/os1/os1_01339.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01339.tif
os1_01340,data/classification/os1/os1_01340.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01340.tif
os1_01341,data/classification/os1/os1_01341.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01341.tif
os1_01342,data/classification/os1/os1_01342.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01342.tif
os1_01343,data/classification/os1/os1_01343.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01343.tif
os1_01344,data/classification/os1/os1_01344.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01344.tif
os1_01345,data/classification/os1/os1_01345.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01345.tif
os1_01346,data/classification/os1/os1_01346.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01346.tif
os1_01347,data/classification/os1/os1_01347.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01347.tif
os1_01348,data/classification/os1/os1_01348.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01348.tif
os1_01349,data/classification/os1/os1_01349.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01349.tif
os1_01350,data/classification/os1/os1_01350.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01350.tif
os1_01351,data/classification/os1/os1_01351.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01351.tif
os1_01352,data/classification/os1/os1_01352.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01352.tif
os1_01353,data/classification/os1/os1_01353.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01353.tif
os1_01354,data/classification/os1/os1_01354.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01354.tif
os1_01355,data/classification/os1/os1_01355.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01355.tif
os1_01356,data/classification/os1/os1_01356.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01356.tif
os1_01357,data/classification/os1/os1_01357.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01357.tif
os1_01358,data/classification/os1/os1_01358.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01358.tif
os1_01359,data/classification/os1/os1_01359.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01359.tif
os1_01360,data/classification/os1/os1_01360.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01360.tif
os1_01361,data/classification/os1/os1_01361.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01361.tif
os1_01362,data/classification/os1/os1_01362.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01362.tif
os1_01363,data/classification/os1/os1_01363.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01363.tif
os1_01364,data/classification/os1/os1_01364.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01364.tif
os1_01365,data/classification/os1/os1_01365.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01365.tif
os1_01366,data/classification/os1/os1_01366.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01366.tif
os1_01367,data/classification/os1/os1_01367.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01367.tif
os1_01368,data/classification/os1/os1_01368.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01368.tif
os1_01369,data/classification/os1/os1_01369.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01369.tif
os1_01370,data/classification/os1/os1_01370.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01370.tif
os1_01371,data/classification/os1/os1_01371.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01371.tif
os1_01372,data/classification/os1/os1_01372.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01372.tif
os1_01373,data/classification/os1/os1_01373.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01373.tif
os1_01374,data/classification/os1/os1_01374.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01374.tif
os1_01375,data/classification/os1/os1_01375.tif,Other Type,90,vh,other,0,/content/drive/MyDrive/classification/os1/os1_01375.tif
os1_01376,data/classification/os1/os1_01376.tif,Other Type,90,vv,other,0,/content/drive/MyDrive/classification/os1/os1_01376.tif
os1_01377,data/classification/os1/os1_01377.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os1/os1_01377.tif
os1_01378,data/classification/os1/os1_01378.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os1/os1_01378.tif
os1_01379,data/classification/os1/os1_01379.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os1/os1_01379.tif
os1_01380,data/classification/os1/os1_01380.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os1/os1_01380.tif
os1_01381,data/classification/os1/os1_01381.tif,Other Type,90,vh,other,0,/content/drive/MyDrive/classification/os1/os1_01381.tif
os1_01382,data/classification/os1/os1_01382.tif,Other Type,90,vv,other,0,/content/drive/MyDrive/classification/os1/os1_01382.tif
os1_01383,data/classification/os1/os1_01383.tif,Other Type,0,vh,unknown,0,/content/drive/MyDrive/classification/os1/os1_01383.tif
os1_01384,data/classification/os1/os1_01384.tif,Other Type,0,vv,unknown,0,/content/drive/MyDrive/classification/os1/os1_01384.tif
os1_01385,data/classification/os1/os1_01385.tif,Tanker,83,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01385.tif
os1_01386,data/classification/os1/os1_01386.tif,Tanker,83,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01386.tif
os1_01387,data/classification/os1/os1_01387.tif,Tanker,89,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01387.tif
os1_01388,data/classification/os1/os1_01388.tif,Tanker,89,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01388.tif
os1_01389,data/classification/os1/os1_01389.tif,Tanker,89,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01389.tif
os1_01390,data/classification/os1/os1_01390.tif,Tanker,89,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01390.tif
os1_01391,data/classification/os1/os1_01391.tif,Tanker,81,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01391.tif
os1_01392,data/classification/os1/os1_01392.tif,Tanker,81,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01392.tif
os1_01393,data/classification/os1/os1_01393.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01393.tif
os1_01394,data/classification/os1/os1_01394.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01394.tif
os1_01395,data/classification/os1/os1_01395.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01395.tif
os1_01396,data/classification/os1/os1_01396.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01396.tif
os1_01397,data/classification/os1/os1_01397.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01397.tif
os1_01398,data/classification/os1/os1_01398.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01398.tif
os1_01399,data/classification/os1/os1_01399.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01399.tif
os1_01400,data/classification/os1/os1_01400.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01400.tif
os1_01401,data/classification/os1/os1_01401.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01401.tif
os1_01402,data/classification/os1/os1_01402.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01402.tif
os1_01403,data/classification/os1/os1_01403.tif,Tanker,89,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01403.tif
os1_01404,data/classification/os1/os1_01404.tif,Tanker,89,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01404.tif
os1_01405,data/classification/os1/os1_01405.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01405.tif
os1_01406,data/classification/os1/os1_01406.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01406.tif
os1_01407,data/classification/os1/os1_01407.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01407.tif
os1_01408,data/classification/os1/os1_01408.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01408.tif
os1_01409,data/classification/os1/os1_01409.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01409.tif
os1_01410,data/classification/os1/os1_01410.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01410.tif
os1_01411,data/classification/os1/os1_01411.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01411.tif
os1_01412,data/classification/os1/os1_01412.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01412.tif
os1_01413,data/classification/os1/os1_01413.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01413.tif
os1_01414,data/classification/os1/os1_01414.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01414.tif
os1_01415,data/classification/os1/os1_01415.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01415.tif
os1_01416,data/classification/os1/os1_01416.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01416.tif
os1_01417,data/classification/os1/os1_01417.tif,Tanker,80,vh,tanker,0,/content/drive/MyDrive/classification/os1/os1_01417.tif
os1_01418,data/classification/os1/os1_01418.tif,Tanker,80,vv,tanker,0,/content/drive/MyDrive/classification/os1/os1_01418.tif
os1_01419,data/classification/os1/os1_01419.tif,Tug,52,vh,engineering,0,/content/drive/MyDrive/classification/os1/os1_01419.tif
os1_01420,data/classification/os1/os1_01420.tif,Tug,52,vv,engineering,0,/content/drive/MyDrive/classification/os1/os1_01420.tif
os1_01421,data/classification/os1/os1_01421.tif,Tug,52,vh,engineering,0,/content/drive/MyDrive/classification/os1/os1_01421.tif
os1_01422,data/classification/os1/os1_01422.tif,Tug,52,vv,engineering,0,/content/drive/MyDrive/classification/os1/os1_01422.tif
os1_01423,data/classification/os1/os1_01423.tif,Tug,52,vh,engineering,0,/content/drive/MyDrive/classification/os1/os1_01423.tif
os1_01424,data/classification/os1/os1_01424.tif,Tug,52,vv,engineering,0,/content/drive/MyDrive/classification/os1/os1_01424.tif
os1_01425,data/classification/os1/os1_01425.tif,Tug,52,vh,engineering,0,/content/drive/MyDrive/classification/os1/os1_01425.tif
os1_01426,data/classification/os1/os1_01426.tif,Tug,52,vv,engineering,0,/content/drive/MyDrive/classification/os1/os1_01426.tif
os1_01427,data/classification/os1/os1_01427.tif,Tug,52,vh,engineering,0,/content/drive/MyDrive/classification/os1/os1_01427.tif
os1_01428,data/classification/os1/os1_01428.tif,Tug,52,vv,engineering,0,/content/drive/MyDrive/classification/os1/os1_01428.tif
os1_01429,data/classification/os1/os1_01429.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01429.tif
os1_01430,data/classification/os1/os1_01430.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01430.tif
os1_01431,data/classification/os1/os1_01431.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01431.tif
os1_01432,data/classification/os1/os1_01432.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01432.tif
os1_01433,data/classification/os1/os1_01433.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01433.tif
os1_01434,data/classification/os1/os1_01434.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01434.tif
os1_01435,data/classification/os1/os1_01435.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01435.tif
os1_01436,data/classification/os1/os1_01436.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01436.tif
os1_01437,data/classification/os1/os1_01437.tif,Cargo,71,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01437.tif
os1_01438,data/classification/os1/os1_01438.tif,Cargo,71,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01438.tif
os1_01439,data/classification/os1/os1_01439.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01439.tif
os1_01440,data/classification/os1/os1_01440.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01440.tif
os1_01441,data/classification/os1/os1_01441.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01441.tif
os1_01442,data/classification/os1/os1_01442.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01442.tif
os1_01443,data/classification/os1/os1_01443.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01443.tif
os1_01444,data/classification/os1/os1_01444.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01444.tif
os1_01445,data/classification/os1/os1_01445.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01445.tif
os1_01446,data/classification/os1/os1_01446.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01446.tif
os1_01447,data/classification/os1/os1_01447.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01447.tif
os1_01448,data/classification/os1/os1_01448.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01448.tif
os1_01449,data/classification/os1/os1_01449.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01449.tif
os1_01450,data/classification/os1/os1_01450.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01450.tif
os1_01451,data/classification/os1/os1_01451.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01451.tif
os1_01452,data/classification/os1/os1_01452.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01452.tif
os1_01453,data/classification/os1/os1_01453.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01453.tif
os1_01454,data/classification/os1/os1_01454.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01454.tif
os1_01455,data/classification/os1/os1_01455.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01455.tif
os1_01456,data/classification/os1/os1_01456.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01456.tif
os1_01457,data/classification/os1/os1_01457.tif,Cargo,77,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01457.tif
os1_01458,data/classification/os1/os1_01458.tif,Cargo,77,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01458.tif
os1_01459,data/classification/os1/os1_01459.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01459.tif
os1_01460,data/classification/os1/os1_01460.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01460.tif
os1_01461,data/classification/os1/os1_01461.tif,Cargo,79,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01461.tif
os1_01462,data/classification/os1/os1_01462.tif,Cargo,79,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01462.tif
os1_01463,data/classification/os1/os1_01463.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01463.tif
os1_01464,data/classification/os1/os1_01464.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01464.tif
os1_01465,data/classification/os1/os1_01465.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01465.tif
os1_01466,data/classification/os1/os1_01466.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01466.tif
os1_01467,data/classification/os1/os1_01467.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01467.tif
os1_01468,data/classification/os1/os1_01468.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01468.tif
os1_01469,data/classification/os1/os1_01469.tif,Cargo,70,vh,cargo,1,/content/drive/MyDrive/classification/os1/os1_01469.tif
os1_01470,data/classification/os1/os1_01470.tif,Cargo,70,vv,cargo,1,/content/drive/MyDrive/classification/os1/os1_01470.tif
